【令和４年４月１日時点】　受入可能数,,,,,,,,,,,,
施設所在区,標準地域コード,施設・事業名,施設番号,０歳児,１歳児,２歳児,３歳児,４歳児,５歳児,合計,更新日,
泉区,14116,認定こども園  泉ヶ丘幼稚園,1410051025062,-,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園  いづみ幼稚園,1410051025088,-,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園　岡津幼稚園,1410051023935,-,-,-,0,0,0,0,2022-04-01,
泉区,14116,なかよしこども園,1410051025187,0,0,0,2,0,0,2,2022-04-01,
泉区,14116,ぬくもりの森しんばし　やよい台こども園,1410051023729,0,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園　ふじづかようちえん・ふじづかほくえん,1410051025740,-,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園　宮の台幼稚園,1410051026839,-,0,0,0,0,3,3,2022-04-01,
泉区,14116,認定こども園　明成幼稚園,1410051025096,0,0,1,1,0,0,2,2022-04-01,
泉区,14116,えんがわ,1410052002938,0,1,1,-,-,-,2,2022-04-01,
泉区,14116,サクラフェリーチェ保育園,1410052004280,0,0,1,-,-,-,1,2022-04-01,
泉区,14116,立場らびっと保育園,1410052004124,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,中田いちご保育園,1410052003118,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,中田駅前　はまっこ保育園,1410052004223,0,0,1,-,-,-,1,2022-04-01,
泉区,14116,中田ひまわり保育室,1410052004611,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,鳩の森愛の詩とことこ保育園,1410052005337,-,0,0,-,-,-,0,2022-04-01,
泉区,14116,ベイキッズおひさま保育園,1410052003142,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,マーヤ保育園,1410052002920,0,0,1,-,-,-,1,2022-04-01,
泉区,14116,認定こども園上飯田幼稚園,1410051027282,-,0,0,5,4,5,14,2022-04-01,
瀬谷区,14114,横浜市瀬谷第二保育園,1410051019198,0,0,0,0,1,4,5,2022-04-01,
瀬谷区,14114,横浜市中屋敷保育園,1410051019206,5,1,0,0,2,5,13,2022-04-01,
瀬谷区,14114,横浜市二ツ橋保育園,1410051020386,-,0,0,9,8,7,24,2022-04-01,
瀬谷区,14114,阿久和保育園,1410051014595,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,鳩の森愛の詩瀬谷保育園,1410051016145,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,瀬谷愛児園,1410051019404,5,1,0,7,5,8,26,2022-04-01,
瀬谷区,14114,瀬谷中央保育園,1410051014611,1,0,0,1,0,0,2,2022-04-01,
瀬谷区,14114,ＧＥＮＫＩＤＳ瀬谷保育園,1410051027456,0,0,0,0,1,0,1,2022-04-01,
瀬谷区,14114,シャローム三育保育園,1410051014603,0,0,0,1,0,0,1,2022-04-01,
瀬谷区,14114,ゆたか保育園,1410051014637,0,0,0,1,0,2,3,2022-04-01,
瀬谷区,14114,グローバルキッズ三ツ境園,1410051027050,-,0,0,4,3,10,17,2022-04-01,
瀬谷区,14114,鳩の森愛の詩　宮沢保育園,1410051015329,-,0,1,1,3,2,7,2022-04-01,
瀬谷区,14114,ティンクル瀬谷保育園,1410051014629,0,0,0,0,1,0,1,2022-04-01,
瀬谷区,14114,Gakkenほいくえん二ツ橋,1410051018505,0,0,0,3,1,2,6,2022-04-01,
瀬谷区,14114,ほうゆう保育園,1410051017846,0,1,2,0,0,0,3,2022-04-01,
瀬谷区,14114,下瀬谷保育園,1410051025278,-,1,1,2,3,3,10,2022-04-01,
瀬谷区,14114,ネスト瀬谷,1410051024644,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,わらべ細谷戸保育園,1410051026185,-,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,保育室「ネスト」,1410051026797,0,0,0,0,1,0,1,2022-04-01,
瀬谷区,14114,認定こども園　あづまの幼稚園・あづまのナーサリー・youyouキッズ,1410051020550,0,0,1,0,1,0,2,2022-04-01,
瀬谷区,14114,認定こども園はらのこ　原幼稚園,1410051020568,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,認定こども園二ツ橋あいりん幼稚園,1410051026250,0,0,0,0,10,17,27,2022-04-01,
瀬谷区,14114,幼保連携型認定こども園　みなみ幼稚園,1410051024123,-,1,0,1,3,1,6,2022-04-01,
瀬谷区,14114,阿久和キッズ,1410052002789,0,1,0,-,-,-,1,2022-04-01,
瀬谷区,14114,てぃんく２＠ねすと,1410052003332,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,stellar education garden阿久和小規模保育園,1410052005485,-,1,0,-,-,-,1,2022-04-01,
瀬谷区,14114,はぐ＠ねすと,1410052003324,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,ネストぽぽ,1410052002862,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,ネストうーたん,1410052004702,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,瀬谷そらいろ保育園,1410052005782,0,0,1,-,-,-,1,2022-04-01,
瀬谷区,14114,新美保育室（にいみ＊るーむ）,1410052004009,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,まえだ保育室,1410052004017,0,0,0,-,-,-,0,2022-04-01,
